Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price
dummy-product-978,Dummy Product 978,<p>This is a description for Dummy Product 978.</p>,Vendor 10,Type 5,"tag978,sample",TRUE,Size,Large,SKU0978,97,25.72,103.61
dummy-product-979,Dummy Product 979,<p>This is a description for Dummy Product 979.</p>,Vendor 10,Type 5,"tag979,sample",TRUE,Size,Small,SKU0979,47,97.49,113.66
dummy-product-980,Dummy Product 980,<p>This is a description for Dummy Product 980.</p>,Vendor 10,Type 5,"tag980,sample",TRUE,Size,Large,SKU0980,53,64.89,100.28
dummy-product-981,Dummy Product 981,<p>This is a description for Dummy Product 981.</p>,Vendor 10,Type 5,"tag981,sample",TRUE,Size,Small,SKU0981,66,13.67,112.59
dummy-product-982,Dummy Product 982,<p>This is a description for Dummy Product 982.</p>,Vendor 10,Type 5,"tag982,sample",TRUE,Size,Large,SKU0982,70,93.58,103.56
dummy-product-983,Dummy Product 983,<p>This is a description for Dummy Product 983.</p>,Vendor 10,Type 5,"tag983,sample",TRUE,Size,Small,SKU0983,39,75.95,118.10
dummy-product-984,Dummy Product 984,<p>This is a description for Dummy Product 984.</p>,Vendor 10,Type 5,"tag984,sample",TRUE,Size,Large,SKU0984,91,98.61,106.19
dummy-product-985,Dummy Product 985,<p>This is a description for Dummy Product 985.</p>,Vendor 10,Type 5,"tag985,sample",TRUE,Size,Small,SKU0985,23,5.62,100.98
dummy-product-986,Dummy Product 986,<p>This is a description for Dummy Product 986.</p>,Vendor 10,Type 5,"tag986,sample",TRUE,Size,Large,SKU0986,60,68.76,112.53
dummy-product-987,Dummy Product 987,<p>This is a description for Dummy Product 987.</p>,Vendor 10,Type 5,"tag987,sample",TRUE,Size,Small,SKU0987,33,53.47,102.85
dummy-product-988,Dummy Product 988,<p>This is a description for Dummy Product 988.</p>,Vendor 10,Type 5,"tag988,sample",TRUE,Size,Large,SKU0988,79,50.27,106.40
dummy-product-989,Dummy Product 989,<p>This is a description for Dummy Product 989.</p>,Vendor 10,Type 5,"tag989,sample",TRUE,Size,Small,SKU0989,61,44.43,106.13
dummy-product-990,Dummy Product 990,<p>This is a description for Dummy Product 990.</p>,Vendor 10,Type 5,"tag990,sample",TRUE,Size,Large,SKU0990,76,68.77,112.00
dummy-product-991,Dummy Product 991,<p>This is a description for Dummy Product 991.</p>,Vendor 10,Type 5,"tag991,sample",TRUE,Size,Small,SKU0991,51,46.69,119.53
dummy-product-992,Dummy Product 992,<p>This is a description for Dummy Product 992.</p>,Vendor 10,Type 5,"tag992,sample",TRUE,Size,Large,SKU0992,84,55.83,117.97
dummy-product-993,Dummy Product 993,<p>This is a description for Dummy Product 993.</p>,Vendor 10,Type 5,"tag993,sample",TRUE,Size,Small,SKU0993,33,91.26,100.03
dummy-product-994,Dummy Product 994,<p>This is a description for Dummy Product 994.</p>,Vendor 10,Type 5,"tag994,sample",TRUE,Size,Large,SKU0994,66,31.17,101.40
dummy-product-995,Dummy Product 995,<p>This is a description for Dummy Product 995.</p>,Vendor 10,Type 5,"tag995,sample",TRUE,Size,Small,SKU0995,57,27.44,118.88
dummy-product-996,Dummy Product 996,<p>This is a description for Dummy Product 996.</p>,Vendor 10,Type 5,"tag996,sample",TRUE,Size,Large,SKU0996,19,27.52,116.44
dummy-product-997,Dummy Product 997,<p>This is a description for Dummy Product 997.</p>,Vendor 10,Type 5,"tag997,sample",TRUE,Size,Small,SKU0997,48,92.42,100.63
dummy-product-998,Dummy Product 998,<p>This is a description for Dummy Product 998.</p>,Vendor 10,Type 5,"tag998,sample",TRUE,Size,Large,SKU0998,28,81.95,113.85
dummy-product-999,Dummy Product 999,<p>This is a description for Dummy Product 999.</p>,Vendor 10,Type 5,"tag999,sample",TRUE,Size,Small,SKU0999,57,13.59,108.05
dummy-product-1000,Dummy Product 1000,<p>This is a description for Dummy Product 1000.</p>,Vendor 10,Type 5,"tag1000,sample",TRUE,Size,Large,SKU1000,19,3.88,119.18
